"Métier","JobID","Nom","ItemID","Niveau_Item","Niveau_Craft","XP","Rareté","Ingrédients"
"Bijoutier","78","Anneau de l'Initié","23105","125","80","16200","4","ID:27093 x14 | ID:23169 x19 | ID:23150 x3 | ID:15837 x3 | ID:15835 x28 | ID:21120 x25 | ID:17185 x1 | ID:21083 x14"
"Bijoutier","78","Boulon","23110","125","80","16200","4","ID:27093 x14 | ID:23169 x19 | ID:23150 x3 | ID:15837 x3 | ID:21120 x25 | ID:21083 x14 | ID:16149 x1 | ID:15835 x28"
"Bijoutier","78","Boulier du Dragon-Cochon","16977","125","80","16200","4","ID:27093 x14 | ID:13197 x27 | ID:22483 x3 | ID:16160 x3 | ID:21120 x25 | ID:21083 x14 | ID:23202 x1"
"Bijoutier","78","Cactaccroche","23112","125","80","16200","4","ID:18141 x28 | ID:21120 x25 | ID:21083 x14 | ID:18151 x1 | ID:27093 x14 | ID:23169 x27 | ID:18142 x3 | ID:18143 x3"
"Bijoutier","78","Poigne piquante","23128","125","80","16200","4","ID:27093 x14 | ID:23169 x19 | ID:18143 x3 | ID:18141 x28 | ID:21120 x25 | ID:21631 x14 | ID:18173 x1 | ID:18142 x3"
"Bijoutier","78","Anneau de Glace","23172","125","80","16200","4","ID:23169 x19 | ID:23150 x3 | ID:15837 x3 | ID:15835 x28 | ID:21120 x25 | ID:21083 x14 | ID:15959 x1 | ID:27093 x14"
"Bijoutier","78","Amulette de l'Initié","23147","125","80","16200","4","ID:27093 x14 | ID:23169 x27 | ID:18142 x3 | ID:18143 x3 | ID:18141 x28 | ID:21120 x25 | ID:21083 x14 | ID:17137 x1"
"Bijoutier","78","Mékamulette","23104","125","80","16200","4","ID:27093 x14 | ID:23169 x27 | ID:23150 x3 | ID:15837 x3 | ID:15835 x28 | ID:21120 x25 | ID:21664 x14 | ID:16063 x1"
"Bijoutier","78","Bandage du Dragon-Cochon","16974","125","80","16200","4","ID:23201 x1 | ID:21083 x14 | ID:21120 x25 | ID:16160 x3 | ID:23169 x19 | ID:22483 x3 | ID:27093 x14"
"Bijoutier","78","Anneau Scemu","22955","135","86","3600","2","ID:27093 x3 | ID:17251 x3 | ID:17250 x20 | ID:21121 x6 | ID:21084 x5 | ID:13199 x5"
"Bijoutier","78","Sceau de Sagesse","22914","135","86","3600","2","ID:27093 x3 | ID:17227 x3 | ID:17226 x20 | ID:21121 x6 | ID:21084 x5 | ID:13199 x5"
"Bijoutier","78","Protubérance sporeuse","22811","135","86","1800","2","ID:27093 x2 | ID:21121 x9 | ID:22963 x6 | ID:21084 x7 | ID:22812 x1"
"Bijoutier","78","Pattoune du Wabbit","22851","134","86","1800","2","ID:13199 x6 | ID:21121 x9 | ID:27093 x2 | ID:21084 x7 | ID:22852 x1"
"Bijoutier","78","Amulénewgie du Black Wabbit","22920","134","86","1800","2","ID:13199 x8 | ID:21665 x7 | ID:22921 x1 | ID:27093 x2 | ID:21121 x9"
"Bijoutier","78","Bague de l'Emiw","22946","134","87","3600","2","ID:17251 x1 | ID:21084 x5 | ID:27093 x2 | ID:13199 x1 | ID:21121 x9 | ID:17250 x20"
"Bijoutier","78","Abramulette","25781","135","87","3600","2","ID:13199 x7 | ID:26465 x3 | ID:26464 x20 | ID:21121 x6 | ID:21084 x5 | ID:27093 x3"
"Bijoutier","78","Anneau Scemu","17260","138","88","5400","3","ID:13199 x16 | ID:21121 x18 | ID:17250 x11 | ID:27093 x8 | ID:17251 x1 | ID:17264 x1 | ID:22955 x1 | ID:21665 x5"
"Bijoutier","78","Anneau de la dame de l'Aube","31116","130","88","5400","2","ID:27093 x2 | ID:13199 x1 | ID:31064 x2 | ID:31063 x20 | ID:21121 x9 | ID:21084 x7"
"Bijoutier","78","Amulette Cornue","21558","138","88","5400","3","ID:21520 x1 | ID:21532 x1 | ID:21522 x1 | ID:21121 x18 | ID:21518 x11 | ID:22963 x8 | ID:21084 x5 | ID:27093 x8"
"Bijoutier","78","Amulénewgie du Black Wabbit","17255","137","88","5400","3","ID:27093 x8 | ID:13199 x23 | ID:21121 x18 | ID:17250 x11 | ID:21632 x5 | ID:17251 x1 | ID:22920 x1 | ID:17264 x1"
"Bijoutier","78","Protubérance sporeuse","18162","138","88","5400","3","ID:21121 x18 | ID:18145 x11 | ID:21084 x5 | ID:22963 x16 | ID:18146 x1 | ID:22811 x1 | ID:18148 x1 | ID:27093 x8"
"Bijoutier","78","Manskaille","24353","138","88","5400","3","ID:24365 x1 | ID:24323 x1 | ID:24366 x1 | ID:27093 x8 | ID:21121 x18 | ID:24364 x11 | ID:21084 x5 | ID:22963 x6"
"Bijoutier","78","Sprécieux","22833","137","88","5400","3","ID:21121 x18 | ID:21665 x5 | ID:22963 x16 | ID:18145 x11 | ID:18146 x1 | ID:18148 x1 | ID:27093 x8 | ID:22834 x1"
"Bijoutier","78","Sceau de Sagesse","17240","138","88","5400","3","ID:17227 x1 | ID:22914 x1 | ID:17239 x1 | ID:27093 x8 | ID:21121 x18 | ID:17226 x11 | ID:13199 x16 | ID:21084 x5"
"Bijoutier","78","Anneau du Sage","22969","137","88","3600","2","ID:17277 x3 | ID:17276 x20 | ID:21121 x6 | ID:21084 x5 | ID:27093 x3 | ID:13199 x5"
"Bijoutier","78","Anneau de la dame de l'Aube","31117","136","88","10800","3","ID:27093 x6 | ID:13199 x1 | ID:31064 x2 | ID:31065 x2 | ID:31116 x1 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Anneau Phorzerker","21562","137","88","5400","3","ID:27093 x8 | ID:21121 x18 | ID:21518 x11 | ID:22963 x6 | ID:21084 x5 | ID:21520 x1 | ID:21522 x1 | ID:21526 x1"
"Bijoutier","78","Amulette du Sage","17133","138","88","10800","3","ID:27093 x11 | ID:13199 x21 | ID:17227 x3 | ID:17239 x3 | ID:17226 x20 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Pattoune du Wabbit","17281","137","88","5400","3","ID:13199 x16 | ID:21121 x18 | ID:17276 x11 | ID:21665 x5 | ID:17277 x1 | ID:22851 x1 | ID:17289 x1 | ID:27093 x8"
"Bijoutier","78","Abrano","25740","136","88","1800","2","ID:25739 x1 | ID:21121 x9 | ID:21632 x7 | ID:27093 x2 | ID:13199 x6"
"Bijoutier","78","Amulette Abraknyde Ancestral","25764","137","88","5400","3","ID:26465 x1 | ID:25763 x1 | ID:26466 x1 | ID:13199 x8 | ID:21121 x18 | ID:26464 x11 | ID:21084 x5 | ID:27093 x8"
"Bijoutier","78","Amulette de l'Emiw","22950","138","88","5400","3","ID:27093 x6 | ID:13199 x1 | ID:17251 x2 | ID:17264 x2 | ID:17250 x12 | ID:21121 x17 | ID:21665 x10"
"Bijoutier","78","Zarmamulette","31077","132","88","10800","3","ID:27093 x6 | ID:13199 x1 | ID:31064 x2 | ID:31065 x2 | ID:31076 x1 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Anneau Abraknyde Ancestral","25767","138","88","5400","3","ID:26465 x1 | ID:25766 x1 | ID:26466 x1 | ID:21121 x18 | ID:26464 x11 | ID:13199 x6 | ID:21632 x5 | ID:27093 x8"
"Bijoutier","78","Abramulette","25782","138","88","5400","3","ID:13199 x8 | ID:21121 x18 | ID:26464 x11 | ID:21632 x5 | ID:26465 x1 | ID:25781 x1 | ID:26466 x1 | ID:27093 x8"
"Bijoutier","78","Anwabbit","22856","137","88","1800","2","ID:22857 x1 | ID:21121 x9 | ID:13199 x6 | ID:21632 x7 | ID:27093 x2"
"Bijoutier","78","La Muselière de Fripon","21540","139","89","10800","3","ID:22963 x15 | ID:21520 x3 | ID:21522 x3 | ID:21518 x20 | ID:21121 x17 | ID:21084 x10 | ID:27093 x11"
"Bijoutier","78","Amulette du Gwand Viziw","17297","139","89","5400","3","ID:13199 x23 | ID:21121 x18 | ID:17276 x11 | ID:21632 x5 | ID:17277 x1 | ID:22865 x1 | ID:17289 x1 | ID:27093 x8"
"Bijoutier","78","Anneau Bergine","31096","132","89","10800","3","ID:27093 x6 | ID:13199 x1 | ID:31064 x2 | ID:31065 x2 | ID:31095 x1 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Bague de l'Emiw","17272","139","89","5400","3","ID:13199 x16 | ID:21121 x18 | ID:17250 x11 | ID:21084 x5 | ID:17251 x1 | ID:22946 x1 | ID:17264 x1 | ID:27093 x8"
"Bijoutier","78","La Nawotte","31099","133","89","10800","3","ID:27093 x6 | ID:13199 x1 | ID:31064 x2 | ID:31065 x2 | ID:31098 x1 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Abrano","25741","139","89","5400","3","ID:26465 x1 | ID:25740 x1 | ID:26466 x1 | ID:21121 x18 | ID:26464 x11 | ID:13199 x6 | ID:21084 x5 | ID:27093 x8"
"Bijoutier","78","Amulette de la Victoile","17242","139","89","5400","3","ID:21121 x18 | ID:17226 x11 | ID:21632 x5 | ID:13199 x23 | ID:17227 x1 | ID:22909 x1 | ID:17239 x1 | ID:27093 x8"
"Bijoutier","78","Anneau Abraknyde Impérial","25789","139","89","10800","3","ID:27093 x11 | ID:26465 x3 | ID:26466 x3 | ID:26464 x20 | ID:21121 x17 | ID:13199 x15 | ID:21084 x10"
"Bijoutier","78","Bague de l'Empeleul","17245","139","89","5400","3","ID:27093 x8 | ID:13199 x16 | ID:21121 x18 | ID:17226 x11 | ID:17227 x1 | ID:22903 x1 | ID:17239 x1 | ID:21084 x5"
"Bijoutier","78","Sceau flétri","31074","127","89","10800","3","ID:27093 x6 | ID:22963 x1 | ID:31064 x2 | ID:31065 x2 | ID:31073 x1 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Penselette collectée","18165","139","89","5400","3","ID:18145 x11 | ID:21084 x5 | ID:27093 x8 | ID:21121 x18 | ID:22963 x23 | ID:18146 x1 | ID:22830 x1 | ID:18148 x1"
"Bijoutier","78","Anneau Scemu","22954","140","90","16200","4","ID:13199 x23 | ID:17260 x1 | ID:21084 x17 | ID:21121 x30 | ID:17250 x34 | ID:17264 x4 | ID:27093 x22 | ID:17251 x4"
"Bijoutier","78","Bague de l'Empeleul","22902","140","90","16200","4","ID:21632 x17 | ID:17227 x4 | ID:17226 x34 | ID:17239 x4 | ID:17245 x1 | ID:21121 x30 | ID:27093 x22 | ID:13199 x23"
"Bijoutier","78","Amulénewgie du Black Wabbit","22919","140","90","16200","4","ID:17255 x1 | ID:17264 x4 | ID:27093 x22 | ID:13199 x32 | ID:21121 x30 | ID:21084 x17 | ID:17250 x34 | ID:17251 x4"
"Bijoutier","78","L'Amuleto","22918","140","90","16200","4","ID:13199 x32 | ID:17267 x1 | ID:21632 x17 | ID:27093 x22 | ID:21121 x30 | ID:17250 x34 | ID:17264 x4 | ID:17251 x4"
"Bijoutier","78","Sceau de Sagesse","22913","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:17227 x4 | ID:17240 x1 | ID:21084 x17 | ID:21121 x30 | ID:17226 x34 | ID:17239 x4"
"Bijoutier","78","Manskaille","24354","140","90","16200","4","ID:24353 x1 | ID:22963 x23 | ID:27093 x22 | ID:24365 x4 | ID:24364 x34 | ID:21121 x30 | ID:24366 x4 | ID:21665 x17"
"Bijoutier","78","WarHamulette","24357","140","90","16200","4","ID:24326 x1 | ID:24365 x4 | ID:27093 x22 | ID:24364 x34 | ID:24366 x4 | ID:21121 x30 | ID:22963 x32 | ID:21084 x17"
"Bijoutier","78","L'Anoldix","22880","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:21121 x30 | ID:21632 x17 | ID:17227 x4 | ID:17226 x34 | ID:17239 x4 | ID:18635 x1"
"Bijoutier","78","Wondelle Cawottée","22870","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:21121 x30 | ID:21084 x17 | ID:17277 x4 | ID:17289 x4 | ID:17292 x1 | ID:17276 x34"
"Bijoutier","78","Bague de l'Emiw","22945","140","90","16200","4","ID:13199 x23 | ID:17272 x1 | ID:21665 x17 | ID:17250 x34 | ID:21121 x30 | ID:27093 x22 | ID:17264 x4 | ID:17251 x4"
"Bijoutier","78","Amulette du Gardien","31122","140","90","16200","4","ID:27093 x26 | ID:13199 x4 | ID:31064 x4 | ID:31065 x4 | ID:31121 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Penselette collectée","22829","140","90","16200","4","ID:18165 x1 | ID:27093 x22 | ID:22963 x32 | ID:21084 x17 | ID:18146 x4 | ID:18145 x34 | ID:18148 x4 | ID:21121 x30"
"Bijoutier","78","Anneau du Sage","22968","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:17277 x4 | ID:17289 x4 | ID:17276 x34 | ID:21121 x30 | ID:21084 x17 | ID:17181 x1"
"Bijoutier","78","Wambomulette","23153","140","90","16200","4","ID:18639 x1 | ID:27093 x22 | ID:13199 x32 | ID:17277 x4 | ID:17289 x4 | ID:17276 x34 | ID:21121 x30 | ID:21084 x17"
"Bijoutier","78","Abrano","25742","140","90","16200","4","ID:25741 x1 | ID:26464 x34 | ID:26466 x4 | ID:26465 x4 | ID:27093 x22 | ID:13199 x23 | ID:21121 x30 | ID:21084 x17"
"Bijoutier","78","Amulette Abraknyde Ancestral","25765","140","90","16200","4","ID:25764 x1 | ID:13199 x32 | ID:26466 x4 | ID:26464 x34 | ID:21121 x30 | ID:26465 x4 | ID:27093 x22 | ID:21665 x17"
"Bijoutier","78","Anneau Abraknyde Ancestral","25768","140","90","16200","4","ID:25767 x1 | ID:21121 x30 | ID:13199 x23 | ID:21632 x17 | ID:26466 x4 | ID:26464 x34 | ID:26465 x4 | ID:27093 x22"
"Bijoutier","78","Anneau du Sage","17181","140","90","5400","3","ID:17277 x1 | ID:22969 x1 | ID:17289 x1 | ID:27093 x8 | ID:21121 x18 | ID:17276 x11 | ID:21665 x5 | ID:13199 x16"
"Bijoutier","78","Abramulette","25783","140","90","16200","4","ID:25782 x1 | ID:26466 x4 | ID:26464 x34 | ID:26465 x4 | ID:21121 x30 | ID:27093 x22 | ID:13199 x32 | ID:21084 x17"
"Bijoutier","78","Anneau Abraknyde Impérial","25790","140","90","16200","4","ID:25789 x1 | ID:26464 x34 | ID:13199 x23 | ID:26466 x4 | ID:26465 x4 | ID:27093 x22 | ID:21121 x30 | ID:21084 x17"
"Bijoutier","78","Amulette Abraknyde Impérial","25791","140","90","10800","3","ID:27093 x11 | ID:13199 x21 | ID:26465 x3 | ID:26466 x3 | ID:26464 x20 | ID:21121 x17 | ID:21665 x10"
"Bijoutier","78","Amulette Abraknyde Impérial","25792","140","90","16200","4","ID:25791 x1 | ID:27093 x22 | ID:26466 x4 | ID:26465 x4 | ID:21121 x30 | ID:13199 x32 | ID:26464 x34 | ID:21084 x17"
"Bijoutier","78","Sceau flétri","31075","140","90","16200","4","ID:27093 x26 | ID:22963 x4 | ID:31064 x4 | ID:31065 x4 | ID:31074 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Sceau de Colèwe","17265","140","90","10800","3","ID:27093 x11 | ID:17251 x3 | ID:17264 x2 | ID:17250 x20 | ID:21084 x10 | ID:13199 x15 | ID:21121 x17"
"Bijoutier","78","Zarmamulette","31078","140","90","16200","4","ID:27093 x26 | ID:22963 x4 | ID:31064 x4 | ID:31065 x4 | ID:31077 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Anneau Bergine","31097","140","90","16200","4","ID:27093 x26 | ID:22963 x4 | ID:31064 x4 | ID:31065 x4 | ID:31096 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","La Nawotte","31100","140","90","16200","4","ID:27093 x26 | ID:13199 x4 | ID:31064 x4 | ID:31065 x4 | ID:31099 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Gemme Précieuse","21085","155","90","450","1","ID:18485 x5 | ID:18483 x5"
"Bijoutier","78","Amulette du Sage","22976","140","90","16200","4","ID:27093 x22 | ID:13199 x32 | ID:17227 x4 | ID:17239 x4 | ID:17226 x34 | ID:21121 x30 | ID:21632 x17 | ID:17133 x1"
"Bijoutier","78","Anneau de la dame de l'Aube","31118","140","90","16200","4","ID:27093 x26 | ID:22963 x4 | ID:31064 x4 | ID:31065 x4 | ID:31117 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Amulette du Gardien","31121","138","90","10800","3","ID:27093 x6 | ID:13199 x1 | ID:31064 x2 | ID:31065 x2 | ID:31063 x12 | ID:21121 x17 | ID:21084 x10"
"Bijoutier","78","Sprécieux","18188","140","90","16200","4","ID:21121 x30 | ID:21084 x17 | ID:18146 x4 | ID:18145 x34 | ID:18148 x4 | ID:22833 x1 | ID:27093 x22 | ID:22963 x23"
"Bijoutier","78","Sceau de Colèwe","22956","140","90","16200","4","ID:13199 x23 | ID:17265 x1 | ID:17264 x4 | ID:27093 x22 | ID:21084 x17 | ID:21121 x30 | ID:17250 x34 | ID:17251 x4"
"Bijoutier","78","Amulette Amewtte","18638","125","90","16200","7","ID:27093 x200 | ID:24029 x500 | ID:18476 x20 | ID:21121 x200 | ID:21045 x80 | ID:13634 x24"
"Bijoutier","78","Amulette de la Victoile","22908","140","90","16200","4","ID:27093 x22 | ID:13199 x32 | ID:21121 x30 | ID:21632 x17 | ID:17227 x4 | ID:17226 x34 | ID:17239 x4 | ID:17242 x1"
"Bijoutier","78","Amulette de l'Emiw","17270","140","90","16200","4","ID:21665 x17 | ID:27093 x22 | ID:13199 x32 | ID:21121 x30 | ID:17264 x4 | ID:17250 x34 | ID:22950 x1 | ID:17251 x4"
"Bijoutier","78","Le Hashe","24502","140","90","16200","4","ID:27093 x22 | ID:24501 x1 | ID:22963 x32 | ID:24706 x34 | ID:21121 x30 | ID:24705 x4 | ID:21665 x17"
"Bijoutier","78","Anwabbit","22855","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:21121 x30 | ID:21632 x17 | ID:17277 x4 | ID:17276 x34 | ID:17289 x4 | ID:18634 x1"
"Bijoutier","78","Wondelle Cawottée","17292","140","90","5400","3","ID:13199 x16 | ID:21121 x18 | ID:17276 x11 | ID:21084 x5 | ID:27093 x8 | ID:17277 x1 | ID:17289 x1 | ID:22871 x1"
"Bijoutier","78","Bandelettes circulaires","31331","140","90","16200","4","ID:27093 x26 | ID:22963 x4 | ID:31064 x4 | ID:31065 x4 | ID:31330 x1 | ID:31063 x34 | ID:21121 x29 | ID:21084 x17"
"Bijoutier","78","Anwabbit","18634","140","90","5400","3","ID:27093 x8 | ID:21121 x18 | ID:17276 x11 | ID:21084 x5 | ID:17277 x1 | ID:22856 x1 | ID:17289 x1 | ID:13199 x16"
"Bijoutier","78","Amulette Cornue","21576","140","90","16200","4","ID:21121 x30 | ID:21520 x4 | ID:21518 x34 | ID:21522 x4 | ID:27093 x22 | ID:21084 x17 | ID:21558 x1 | ID:22963 x32"
"Bijoutier","78","Amulette Wo Wabbit","17285","140","90","5400","3","ID:13199 x23 | ID:21121 x18 | ID:17276 x11 | ID:21084 x5 | ID:17277 x1 | ID:22863 x1 | ID:17289 x1 | ID:27093 x8"
"Bijoutier","78","Le Collier de Junior","21578","140","90","16200","4","ID:21121 x30 | ID:21520 x4 | ID:21518 x34 | ID:21522 x4 | ID:27093 x22 | ID:21632 x17 | ID:22963 x23 | ID:21560 x1"
"Bijoutier","78","La Pucelle","24485","140","90","5400","3","ID:24705 x1 | ID:24484 x1 | ID:21084 x5 | ID:27093 x8 | ID:21121 x18 | ID:24706 x11 | ID:22963 x8"
"Bijoutier","78","La Em Em","24517","140","90","16200","4","ID:22963 x32 | ID:24516 x1 | ID:27093 x22 | ID:24706 x34 | ID:24705 x4 | ID:21121 x30 | ID:21084 x17"
"Bijoutier","78","Anneau Phorzerker","21580","140","90","16200","4","ID:21121 x30 | ID:21520 x4 | ID:21518 x34 | ID:21522 x4 | ID:27093 x22 | ID:13199 x23 | ID:21084 x17 | ID:21562 x1"
"Bijoutier","78","Phourniquamulette","21569","140","90","16200","4","ID:21518 x34 | ID:21543 x1 | ID:21522 x4 | ID:22963 x32 | ID:21520 x4 | ID:21121 x30 | ID:27093 x22 | ID:21084 x19"
"Bijoutier","78","Le Collier de Junior","21560","140","90","5400","3","ID:21121 x18 | ID:21518 x11 | ID:21084 x5 | ID:22963 x6 | ID:21520 x1 | ID:21522 x1 | ID:21534 x1 | ID:27093 x8"
"Bijoutier","78","Pattoune du Wabbit","22850","140","90","16200","4","ID:27093 x22 | ID:13199 x23 | ID:21121 x30 | ID:21084 x17 | ID:17276 x34 | ID:17289 x4 | ID:17281 x1 | ID:17277 x4"
"Bijoutier","78","Phourniquanneau","21570","140","90","16200","4","ID:21121 x30 | ID:21518 x34 | ID:21522 x4 | ID:21665 x17 | ID:22963 x23 | ID:21544 x1 | ID:21520 x4 | ID:27093 x22"
"Bijoutier","78","Amulette Wo Wabbit","22862","140","90","16200","4","ID:27093 x22 | ID:13199 x32 | ID:21121 x30 | ID:17277 x4 | ID:17276 x34 | ID:17289 x4 | ID:17285 x1 | ID:21665 x17"
"Bijoutier","78","La Pucelle","24486","140","90","16200","4","ID:22963 x32 | ID:24485 x1 | ID:27093 x22 | ID:24705 x4 | ID:24706 x34 | ID:21084 x17 | ID:21121 x30"
"Bijoutier","78","Le Hashe","24501","140","90","5400","3","ID:24705 x1 | ID:24500 x1 | ID:21084 x5 | ID:21121 x18 | ID:24706 x11 | ID:22963 x8 | ID:27093 x8"
"Bijoutier","78","La Muselière de Fripon","21589","140","90","16200","4","ID:22963 x23 | ID:21540 x1 | ID:21121 x30 | ID:21520 x4 | ID:21518 x34 | ID:21522 x4 | ID:27093 x22 | ID:21084 x17"
"Bijoutier","78","Le Pho'Rêveur","21584","140","90","16200","4","ID:21520 x4 | ID:21522 x4 | ID:27093 x22 | ID:22963 x32 | ID:21536 x1 | ID:21084 x17 | ID:21121 x30 | ID:21518 x34"
"Bijoutier","78","Amulette du Gwand Viziw","22864","140","90","16200","4","ID:27093 x22 | ID:13199 x32 | ID:21121 x30 | ID:21084 x17 | ID:17277 x4 | ID:17276 x34 | ID:17297 x1 | ID:17289 x4"
"Bijoutier","78","Protubérance sporeuse","22810","140","90","16200","4","ID:27093 x22 | ID:22963 x23 | ID:21121 x30 | ID:21665 x17 | ID:18146 x4 | ID:18145 x34 | ID:18148 x4 | ID:18162 x1"
"Bijoutier","78","Amulette de Srambad","22594","149","96","1800","2","ID:27093 x3 | ID:18490 x15 | ID:21085 x8 | ID:22595 x1 | ID:21122 x10"
"Bijoutier","78","Amulette Hamine","26758","149","96","1800","2","ID:18490 x15 | ID:21122 x10 | ID:21666 x8 | ID:26757 x1 | ID:27093 x3"
"Bijoutier","78","Grappulaire","20555","149","96","1800","2","ID:21085 x8 | ID:21122 x10 | ID:27093 x3 | ID:22669 x1 | ID:18490 x15"
"Bijoutier","78","Collier de Bulldague Nain","22605","151","97","1800","2","ID:18490 x15 | ID:21122 x10 | ID:21666 x8 | ID:22606 x1 | ID:27093 x3"
"Bijoutier","78","Médaille Wobotée","17320","153","98","5400","3","ID:22787 x8 | ID:21122 x20 | ID:17301 x12 | ID:21666 x6 | ID:17302 x2 | ID:17316 x2 | ID:22759 x1 | ID:27093 x12"
"Bijoutier","78","Grappulaire","22670","152","98","5400","3","ID:18490 x8 | ID:20575 x12 | ID:21122 x20 | ID:21666 x6 | ID:27093 x12 | ID:20574 x2 | ID:20577 x2 | ID:20555 x1"
"Bijoutier","78","Amulette Hamine","26759","152","98","5400","3","ID:27093 x12 | ID:18490 x8 | ID:27041 x2 | ID:27042 x2 | ID:26758 x1 | ID:27040 x12 | ID:21085 x6 | ID:21122 x20"
"Bijoutier","78","Annoffre-Fort","18553","153","98","5400","3","ID:27093 x12 | ID:18523 x12 | ID:21085 x6 | ID:18490 x6 | ID:21122 x20 | ID:18522 x2 | ID:18520 x2 | ID:22650 x1"
"Bijoutier","78","Annéchéance","18554","152","98","5400","3","ID:18523 x12 | ID:21085 x6 | ID:21122 x20 | ID:18522 x2 | ID:18520 x2 | ID:22658 x1 | ID:27093 x12 | ID:18490 x6"
"Bijoutier","78","Sceau de Wa","22777","152","98","3600","2","ID:27093 x4 | ID:22787 x5 | ID:17302 x3 | ID:17301 x23 | ID:21122 x7 | ID:21085 x5"
"Bijoutier","78","Amulette de Srambad","18524","152","98","5400","3","ID:18490 x8 | ID:21085 x6 | ID:21122 x20 | ID:18516 x12 | ID:27093 x12 | ID:18517 x2 | ID:18519 x2 | ID:22594 x1"
"Bijoutier","78","Amulette d'Enutrosor","22637","153","98","5400","3","ID:18490 x8 | ID:18523 x12 | ID:21122 x20 | ID:21633 x6 | ID:18522 x2 | ID:18520 x2 | ID:22638 x1 | ID:27093 x12"
"Bijoutier","78","Anneau Mnivore","26773","152","98","1800","2","ID:26772 x1 | ID:27093 x3 | ID:21122 x10 | ID:21666 x8 | ID:18490 x11"
"Bijoutier","78","Ganwtelet","22748","152","98","1800","2","ID:22787 x11 | ID:21122 x10 | ID:27093 x3 | ID:22749 x1 | ID:21085 x8"
"Bijoutier","78","Talisman Dale","26803","152","98","3600","2","ID:18490 x7 | ID:27041 x3 | ID:27040 x23 | ID:21122 x7 | ID:21085 x5 | ID:27093 x4"
"Bijoutier","78","Gwiffe de Zwombbit","22705","152","98","1800","2","ID:21122 x10 | ID:21633 x8 | ID:27093 x3 | ID:22787 x11 | ID:22706 x1"
"Bijoutier","78","Pendentif de la Grande Prêtresse","22692","154","99","5400","3","ID:20575 x12 | ID:21085 x6 | ID:22787 x8 | ID:21122 x20 | ID:27093 x12 | ID:20574 x2 | ID:20577 x2 | ID:22693 x1"
"Bijoutier","78","Bague Imbarde","25909","154","99","5400","3","ID:26471 x2 | ID:26472 x2 | ID:25908 x1 | ID:27093 x12 | ID:26470 x12 | ID:21085 x6 | ID:21122 x20 | ID:22787 x6"
"Bijoutier","78","Gloutollier","25931","154","99","10800","3","ID:22787 x21 | ID:26471 x3 | ID:26472 x3 | ID:26470 x23 | ID:21122 x19 | ID:21085 x12 | ID:27093 x17"
"Bijoutier","78","Amul'Auneth","18527","154","99","5400","3","ID:21122 x20 | ID:18490 x8 | ID:18523 x12 | ID:21085 x6 | ID:27093 x12 | ID:18522 x2 | ID:18520 x2 | ID:22652 x1"
"Bijoutier","78","Atonneau","22684","154","99","5400","3","ID:18490 x6 | ID:20575 x12 | ID:21122 x20 | ID:21633 x6 | ID:27093 x12 | ID:20574 x2 | ID:20577 x2 | ID:20562 x1"
"Bijoutier","78","Amulette du Bombyxolite","31269","150","99","10800","3","ID:27093 x10 | ID:22787 x2 | ID:31226 x2 | ID:31227 x2 | ID:31268 x1 | ID:31225 x12 | ID:21122 x20 | ID:21085 x12"
"Bijoutier","78","Collier de Bulldague Nain","18525","154","99","5400","3","ID:18490 x8 | ID:21122 x20 | ID:18516 x12 | ID:21666 x6 | ID:27093 x12 | ID:18517 x2 | ID:18519 x2 | ID:22605 x1"
